,Unnamed: 0,word_lex_0,word_form_0,word_gramm_0,word_lex_1,word_form_1,word_gramm_1,used
5488,5488,ездить,ездить,"V,act,inf,intr,ipf",театр,в театр,"S,acc,inan,m,sg",False
5489,5489,избавиться,избавиться,"V,inf,intr,med,pf",чувство,от чувства,"S,gen,inan,n,sg",False
5490,5490,нанести,нанести,"V,act,inf,pf,tran",карта,на карту,"S,acc,f,inan,sg",False
5491,5491,поверить,поверить,"V,act,inf,intr,pf",реальность,в реальность,"S,acc,f,inan,sg",False
5492,5492,попасть,попасть,"V,act,inf,intr,pf",суд,под суд,"S,acc,inan,m,sg",False
5493,5493,привезти,привезти,"V,act,inf,pf,tran",москва,в Москву,"S,acc,f,inan,sg,topon",False
5494,5494,приехать,приехать,"V,act,inf,intr,pf",город,в город,"S,acc,inan,m,sg",False
5495,5495,принимать,принимать,"V,act,inf,ipf,tran",соображение,в соображение,"S,acc,inan,n,sg",False
5496,5496,сидеть,сидеть,"V,act,inf,intr,ipf",диван,на диване,"S,inan,loc,m,sg",False
5497,5497,смотреть,смотреть,"V,act,inf,intr,ipf",море,на море,"S,acc,inan,n,sg",False
5498,5498,смотреться,смотреться,"V,act,inf,intr,ipf",зеркало,в зеркало,"S,acc,inan,n,sg",False
5499,5499,сократить,сократить,"V,act,inf,pf,tran",минимум,до минимума,"S,gen,inan,m,sg",False
5500,5500,стрелять,стрелять,"V,act,inf,intr,ipf",револьвер,из револьвера,"S,gen,inan,m,sg",False
5501,5501,убрать,убрать,"V,act,inf,pf,tran",дорога,с дороги,"S,f,gen,inan,sg",False
5502,5502,удержаться,удержаться,"V,inf,intr,med,pf",плав,на плаву,"S,inan,loc2,m,sg",False
5503,5503,шагать,шагать,"V,act,inf,intr,ipf",нога,в ногу,"S,acc,f,inan,sg",False
5504,5504,бывать,бывать,"V,act,inf,intr,ipf",театр,в театре,"S,inan,loc,m,sg",False
5505,5505,выйти,выйти,"V,act,inf,intr,pf",палуба,на палубу,"S,acc,f,inan,sg",False
5506,5506,выйти,выйти,"V,act,inf,intr,pf",поверхность,на поверхность,"S,acc,f,inan,sg",False
5507,5507,гулять,гулять,"V,act,inf,intr,ipf",свет,по свету,"S,dat,inan,m,sg",False
5508,5508,жить,жить,"V,act,inf,intr,ipf",америка,в Америке,"S,f,inan,loc,sg,topon",False
5509,5509,опуститься,опуститься,"V,inf,intr,med,pf",земля,на землю,"S,acc,f,inan,sg",False
5510,5510,отдавать,отдавать,"V,act,inf,ipf,tran",суд,под суд,"S,acc,inan,m,sg",False
5511,5511,показаться,показаться,"V,inf,intr,med,pf",улица,на улице,"S,f,inan,loc,sg",False
5512,5512,сесть,сесть,"V,act,inf,intr,pf",мель,на мель,"S,acc,f,inan,sg",False
5513,5513,спешить,спешить,"V,act,inf,intr,ipf",помощь,на помощь,"S,acc,f,inan,sg",False
5514,5514,спрятать,спрятать,"V,act,inf,pf,tran",карман,в карман,"S,acc,inan,m,sg",False
5515,5515,стоять,стоять,"V,act,inf,intr,ipf",улица,на улице,"S,f,inan,loc,sg",False
5516,5516,уйти,уйти,"V,act,inf,intr,pf",покой,на покой,"S,acc,inan,m,sg",False
5517,5517,ввести,ввести,"V,act,inf,pf,tran",дело,в дело,"S,acc,inan,n,sg",False
5518,5518,заботиться,заботиться,"V,inf,intr,ipf,med",сохранение,о сохранении,"S,inan,loc,n,sg",False
5519,5519,прохаживаться,прохаживаться,"V,inf,intr,ipf,med",комната,по комнате,"S,dat,f,inan,sg",False
5520,5520,разобраться,разобраться,"V,inf,intr,med,pf",обстановка,в обстановке,"S,f,inan,loc,sg",False
5521,5521,уйти,уйти,"V,act,inf,intr,pf",мир,из мира,"S,gen,inan,m,sg",False
5522,5522,идти,идти,"V,act,inf,intr,ipf",баня,в баню,"S,acc,f,inan,sg",False
5523,5523,жить,жить,"V,act,inf,intr,ipf",ленинград,в Ленинграде,"S,inan,loc,m,sg,topon",False
5524,5524,говорить,говорить,"V,act,inf,intr,ipf",государь,с государем,"S,anim,ins,m,sg",False
5525,5525,летать,летать,"V,act,inf,intr,ipf",космос,в космос,"S,acc,inan,m,sg",False
5526,5526,передаваться,передаваться,"V,inf,intr,ipf,med",наследство,по наследству,"S,dat,inan,n,sg",False
5527,5527,ехать,ехать,"V,act,inf,intr,ipf",берег,на берег,"S,acc,inan,m,sg",False
5528,5528,бегать,бегать,"V,act,inf,intr,ipf",улица,по улицам,"S,dat,f,inan,pl",False
5529,5529,бродить,бродить,"V,act,inf,intr,ipf",лес,по лесу,"S,dat,inan,m,sg",False
5530,5530,бросить,бросить,"V,act,inf,pf,tran",огонь,в огонь,"S,acc,inan,m,sg",False
5531,5531,всплыть,всплыть,"V,act,inf,intr,pf",поверхность,на поверхность,"S,acc,f,inan,sg",False
5532,5532,вступать,вступать,"V,act,inf,intr,ipf",спор,в спор,"S,acc,inan,m,sg",False
5533,5533,говорить,говорить,"V,act,inf,intr,ipf",пустяк,о пустяках,"S,inan,loc,m,pl",False
5534,5534,донести,донести,"V,act,inf,pf,tran",читатель,до читателя,"S,anim,gen,m,sg",False
5535,5535,ездить,ездить,"V,act,inf,intr,ipf",дача,на дачу,"S,acc,f,inan,sg",False
5536,5536,играть,играть,"V,act,inf,intr,ipf",огонь,с огнем,"S,inan,ins,m,sg",False
5537,5537,лечь,лечь,"V,act,inf,intr,pf",кровать,в кровать,"S,acc,f,inan,sg",False
5538,5538,отвечать,отвечать,"V,act,inf,intr,ipf",звонок,на звонки,"S,acc,inan,m,pl",False
5539,5539,отказаться,отказаться,"V,inf,intr,med,pf",услуга,от услуг,"S,f,gen,inan,pl",False
5540,5540,погладить,погладить,"V,act,inf,pf,tran",голова,по голове,"S,dat,f,inan,sg",False
5541,5541,приходить,приходить,"V,act,inf,intr,ipf",работа,на работу,"S,acc,f,inan,sg",False
5542,5542,провести,провести,"V,act,inf,pf,tran",москва,в Москве,"S,f,inan,loc,sg,topon",False
5543,5543,смотреть,смотреть,"V,act,inf,intr,ipf",огонь,на огонь,"S,acc,inan,m,sg",False
5544,5544,вздохнуть,вздохнуть,"V,act,inf,intr,pf",облегчение,с облегчением,"S,inan,ins,n,sg",False
5545,5545,взять,взять,"V,act,inf,pf,tran",долг,в долг,"S,acc,inan,m,sg",False
5546,5546,вступать,вступать,"V,act,inf,intr,ipf",контакт,в контакт,"S,acc,inan,m,sg",False
5547,5547,вступить,вступить,"V,act,inf,intr,pf",член,в члены,"S,acc2,anim,m,pl",False
5548,5548,выбраться,выбраться,"V,inf,intr,med,pf",город,из города,"S,gen,inan,m,sg",False
5549,5549,выпускать,выпускать,"V,act,inf,ipf,tran",вид,из виду,"S,gen2,inan,m,sg",False
5550,5550,гулять,гулять,"V,act,inf,intr,ipf",парк,в парк,"S,acc,inan,m,sg",False
5551,5551,довести,довести,"V,act,inf,pf,tran",сознание,до сознания,"S,gen,inan,n,sg",False
5552,5552,ехать,ехать,"V,act,inf,intr,ipf",родина,на родину,"S,acc,f,inan,sg",False
5553,5553,наблюдать,наблюдать,"V,act,inf,intr,ipf",ход,за ходом,"S,inan,ins,m,sg",False
5554,5554,обратить,обратить,"V,act,inf,pf,tran",шутка,в шутку,"S,acc,f,inan,sg",False
5555,5555,опуститься,опуститься,"V,inf,intr,med,pf",колено,на колени,"S,acc,inan,n,pl",False
5556,5556,оставаться,оставаться,"V,inf,intr,ipf,med",дом,в доме,"S,inan,loc,m,sg",False
5557,5557,перейти,перейти,"V,act,inf,intr,pf",слово,от слов,"S,gen,inan,n,pl",False
5558,5558,попасть,попасть,"V,act,inf,intr,pf",город,в город,"S,acc,inan,m,sg",False
5559,5559,принять,принять,"V,act,inf,pf,tran",правило,за правило,"S,acc,inan,n,sg",False
5560,5560,путаться,путаться,"V,inf,intr,ipf,med",нога,под ногами,"S,f,inan,ins,pl",False
5561,5561,смотреть,смотреть,"V,act,inf,intr,ipf",экран,на экран,"S,acc,inan,m,sg",False
5562,5562,собирать,собирать,"V,act,inf,ipf,tran",стол,на стол,"S,acc,inan,m,sg",False
5563,5563,сохранить,сохранить,"V,act,inf,pf,tran",неприкосновенность,в неприкосновенности,"S,f,inan,loc,sg",False
5564,5564,съездить,съездить,"V,act,inf,intr,pf",петербург,в Петербург,"S,acc,inan,m,sg,topon",False
5565,5565,уйти,уйти,"V,act,inf,intr,pf",сцена,со сцены,"S,f,gen,inan,sg",False
5566,5566,вернуть,вернуть,"V,act,inf,pf,tran",место,на место,"S,acc,inan,n,sg",False
5567,5567,возвращаться,возвращаться,"V,inf,intr,ipf,med",петербург,в Петербург,"S,acc,inan,m,sg,topon",False
5568,5568,выйти,выйти,"V,act,inf,intr,pf",тупик,из тупика,"S,gen,inan,m,sg",False
5569,5569,лечь,лечь,"V,act,inf,intr,pf",дно,на дно,"S,acc,inan,n,sg",False
5570,5570,привести,привести,"V,act,inf,intr,pf",возникновение,к возникновению,"S,dat,inan,n,sg",False
5571,5571,сомневаться,сомневаться,"V,inf,intr,ipf,med",искренность,в искренности,"S,f,inan,loc,sg",False
5572,5572,браться,браться,"V,inf,intr,ipf,med",работа,за работу,"S,acc,f,inan,sg",False
5573,5573,ехать,ехать,"V,act,inf,intr,ipf",столица,в столицу,"S,acc,f,inan,sg",False
5574,5574,жить,жить,"V,act,inf,intr,ipf",дворец,во дворце,"S,inan,loc,m,sg",False
5575,5575,идти,идти,"V,act,inf,intr,ipf",деревня,в деревню,"S,acc,f,inan,sg",False
5576,5576,сыграть,сыграть,"V,act,inf,intr,pf",шахматы,в шахматы,"S,acc,f,inan,pl",False
5577,5577,умереть,умереть,"V,act,inf,intr,pf",родина,за родину,"S,acc,f,inan,sg",False
5578,5578,ехать,ехать,"V,act,inf,intr,ipf",пароход,на пароходе,"S,inan,loc,m,sg",False
5579,5579,повесить,повесить,"V,act,inf,pf,tran",стена,на стену,"S,acc,f,inan,sg",False
5580,5580,приводить,приводить,"V,act,inf,ipf,tran",присяга,к присяге,"S,dat,f,inan,sg",False
5581,5581,работать,работать,"V,act,inf,intr,ipf",ребенок,с детьми,"S,anim,ins,m,pl",False
5582,5582,ходить,ходить,"V,act,inf,intr,ipf",двор,по двору,"S,dat,inan,m,sg",False
5583,5583,ехать,ехать,"V,act,inf,intr,ipf",станция,на станцию,"S,acc,f,inan,sg",False
5584,5584,освободиться,освободиться,"V,inf,intr,med,pf",власть,от власти,"S,f,gen,inan,sg",False
5585,5585,вертеть,вертеть,"V,act,inf,ipf,tran",рука,в руках,"S,f,inan,loc,pl",False
5586,5586,внести,внести,"V,act,inf,pf,tran",рассмотрение,на рассмотрение,"S,acc,inan,n,sg",False
5587,5587,войти,войти,"V,act,inf,intr,pf",роль,в роль,"S,acc,f,inan,sg",False
5588,5588,встать,встать,"V,act,inf,intr,pf",кровать,с кровати,"S,f,gen,inan,sg",False
5589,5589,входить,входить,"V,act,inf,intr,ipf",дом,в дом,"S,acc,inan,m,sg",False
5590,5590,входить,входить,"V,act,inf,intr,ipf",вкус,во вкус,"S,acc,inan,m,sg",False
5591,5591,выбраться,выбраться,"V,inf,intr,med,pf",дорога,на дорогу,"S,acc,f,inan,sg",False
5592,5592,вывести,вывести,"V,act,inf,pf,tran",равновесие,из равновесия,"S,gen,inan,n,sg",False
5593,5593,выходить,выходить,"V,act,inf,intr,ipf",связь,на связь,"S,acc,f,inan,sg",False
5594,5594,гнать,гнать,"V,act,inf,ipf,tran",шея,в шею,"S,acc,f,inan,sg",False
5595,5595,думать,думать,"V,act,inf,intr,ipf",деньги,о деньгах,"S,f,inan,loc,pl",False
5596,5596,здороваться,здороваться,"V,inf,intr,ipf,med",рука,за руку,"S,acc,f,inan,sg",False
5597,5597,изложить,изложить,"V,act,inf,pf,tran",бумага,на бумаге,"S,f,inan,loc,sg",False
5598,5598,молить,молить,"V,act,inf,intr,ipf",пощада,о пощаде,"S,f,inan,loc,sg",False
5599,5599,обратиться,обратиться,"V,inf,intr,med,pf",вопрос,с вопросом,"S,inan,ins,m,sg",False
5600,5600,остаться,остаться,"V,inf,intr,med,pf",тень,в тени,"S,f,inan,loc,sg",False
5601,5601,отказать,отказать,"V,act,inf,intr,pf",помощь,в помощи,"S,f,inan,loc,sg",False
5602,5602,ошибиться,ошибиться,"V,inf,intr,med,pf",выбор,в выборе,"S,inan,loc,m,sg",False
5603,5603,подниматься,подниматься,"V,inf,intr,ipf,med",воздух,в воздух,"S,acc,inan,m,sg",False
5604,5604,поставить,поставить,"V,act,inf,pf,tran",тупик,в тупик,"S,acc,inan,m,sg",False
5605,5605,появляться,появляться,"V,inf,intr,ipf,med",улица,на улицах,"S,f,inan,loc,pl",False
5606,5606,привести,привести,"V,act,inf,intr,pf",изменение,к изменению,"S,dat,inan,n,sg",False
5607,5607,приступить,приступить,"V,act,inf,intr,pf",осуществление,к осуществлению,"S,dat,inan,n,sg",False
5608,5608,приступить,приступить,"V,act,inf,intr,pf",решение,к решению,"S,dat,inan,n,sg",False
5609,5609,проверить,проверить,"V,act,inf,pf,tran",место,на месте,"S,inan,loc,n,sg",False
5610,5610,пускать,пускать,"V,act,inf,ipf,tran",дело,в дело,"S,acc,inan,n,sg",False
